"category","sub_category","role","relative_path","extension","width","height","size_bytes","recommended_use"
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/r3.png",".png","150","214","32176","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/r4.png",".png","150","214","30588","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/r5.png",".png","150","214","31843","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/r6.png",".png","150","214","32832","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/r7.png",".png","150","214","30861","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/r8.png",".png","150","214","32953","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/r9.png",".png","150","214","32934","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/rd2.png",".png","150","214","30102","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/rr.png",".png","150","214","32731","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/rs.png",".png","150","214","35482","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/wcc.png",".png","150","214","36755","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/wd4.png",".png","150","214","29675","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/y0.png",".png","150","214","32843","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/y1.png",".png","150","214","28777","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/y2.png",".png","150","214","32270","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/y3.png",".png","150","214","32221","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/y4.png",".png","150","214","30684","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/y5.png",".png","150","214","31904","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/y6.png",".png","150","214","32895","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/y7.png",".png","150","214","30965","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/y8.png",".png","150","214","32967","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/y9.png",".png","150","214","33010","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/yd2.png",".png","150","214","30244","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/yr.png",".png","150","214","32869","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/ys.png",".png","150","214","35467","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/desks","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/desks/spaceroom.png",".png","1280","720","114318","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/note.png",".png","262","350","19345","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/pen.png",".png","338","402","29203","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/sfx","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/sfx/move_deck_0.mp3",".mp3",,,"19953","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/sfx","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/sfx/place_0.mp3",".mp3",,,"23080","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/sfx","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/sfx/place_1.mp3",".mp3",,,"20992","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/sfx","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/sfx/place_2.mp3",".mp3",,,"20958","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/sfx","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/sfx/place_3.mp3",".mp3",,,"12633","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/sfx","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/sfx/shove_0.mp3",".mp3",,,"18902","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/sfx","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/sfx/shove_1.mp3",".mp3",,,"13677","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/sfx","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/sfx/shove_2.mp3",".mp3",,,"12632","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/sfx","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/sfx/shove_3.mp3",".mp3",,,"14722","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/sfx","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/sfx/shuffle_0.mp3",".mp3",,,"125483","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/sfx","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/sfx/slide_0.mp3",".mp3",,,"11553","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/sfx","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/sfx/slide_1.mp3",".mp3",,,"12632","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/sfx","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/sfx/slide_2.mp3",".mp3",,,"15767","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/sfx","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/sfx/slide_3.mp3",".mp3",,,"11588","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/sfx","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/sfx/slide_4.mp3",".mp3",,,"15768","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/sfx","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/sfx/slide_5.mp3",".mp3",,,"12633","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","piano","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/piano/board.png",".png","545","322","26658","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","piano","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/piano/lyrical_bar.png",".png","1280","50","528","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","piano/ovl","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/piano/ovl/ebony.png",".png","29","152","1014","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","piano/ovl","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/piano/ovl/ivory_center.png",".png","36","214","1260","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","piano/ovl","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/piano/ovl/ivory_left.png",".png","36","214","433","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","piano/ovl","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/piano/ovl/ivory_plain.png",".png","36","214","344","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","piano/ovl","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/piano/ovl/ivory_right.png",".png","36","214","999","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","piano","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/piano/piano.png",".png","443","214","2316","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","piano/songs","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/piano/songs/happybirthday.json",".json",,,"1801","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","piano/songs","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/piano/songs/yourreality.json",".json",,,"16395","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","pong","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/pong/pong.png",".png","10","79","150","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","pong","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/pong/pong_ball.png",".png","15","15","316","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","pong","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/pong/pong_field.png",".png","1280","720","6873","Optional later modules; not needed for v0.8 GUI MVP."
"poem_assets","poem_d25.png/poem_assets","Visual/UI resource","MAS/game/mod_assets/poem_assets/poem_d25.png",".png","800","720","8826","Review manually before use."
"poem_assets","poem_finalfarewell.png/poem_assets","Visual/UI resource","MAS/game/mod_assets/poem_assets/poem_finalfarewell.png",".png","800","720","665852","Review manually before use."
"poem_assets","poem_pbday_1.png/poem_assets","Visual/UI resource","MAS/game/mod_assets/poem_assets/poem_pbday_1.png",".png","800","720","411717","Review manually before use."
"poem_assets","poem_pbday_10.png/poem_assets","Visual/UI resource","MAS/game/mod_assets/poem_assets/poem_pbday_10.png",".png","800","720","251986","Review manually before use."
"poem_assets","poem_pbday_11.png/poem_assets","Visual/UI resource","MAS/game/mod_assets/poem_assets/poem_pbday_11.png",".png","800","720","250680","Review manually before use."
"poem_assets","poem_pbday_12.png/poem_assets","Visual/UI resource","MAS/game/mod_assets/poem_assets/poem_pbday_12.png",".png","800","720","252808","Review manually before use."
"poem_assets","poem_pbday_2.png/poem_assets","Visual/UI resource","MAS/game/mod_assets/poem_assets/poem_pbday_2.png",".png","800","720","411836","Review manually before use."
"poem_assets","poem_pbday_3.png/poem_assets","Visual/UI resource","MAS/game/mod_assets/poem_assets/poem_pbday_3.png",".png","800","720","259678","Review manually before use."
"poem_assets","poem_pbday_4.png/poem_assets","Visual/UI resource","MAS/game/mod_assets/poem_assets/poem_pbday_4.png",".png","800","720","143011","Review manually before use."
"poem_assets","poem_pbday_5.png/poem_assets","Visual/UI resource","MAS/game/mod_assets/poem_assets/poem_pbday_5.png",".png","800","720","257569","Review manually before use."
"poem_assets","poem_pbday_6.png/poem_assets","Visual/UI resource","MAS/game/mod_assets/poem_assets/poem_pbday_6.png",".png","800","720","256431","Review manually before use."
"poem_assets","poem_pbday_7.png/poem_assets","Visual/UI resource","MAS/game/mod_assets/poem_assets/poem_pbday_7.png",".png","800","720","258105","Review manually before use."
"poem_assets","poem_pbday_8.png/poem_assets","Visual/UI resource","MAS/game/mod_assets/poem_assets/poem_pbday_8.png",".png","800","720","259735","Review manually before use."
"poem_assets","poem_pbday_9.png/poem_assets","Visual/UI resource","MAS/game/mod_assets/poem_assets/poem_pbday_9.png",".png","800","720","210529","Review manually before use."
"poem_assets","poem_vday.jpg/poem_assets","Visual/UI resource","MAS/game/mod_assets/poem_assets/poem_vday.jpg",".jpg","800","720","94068","Review manually before use."
"props_effects_misc","chibi_peek.png/other","Visual/UI resource","MAS/game/mod_assets/other/chibi_peek.png",".png","1280","720","3694151","Review manually before use."
"props_effects_misc","chibi_peek-n.png/other","Visual/UI resource","MAS/game/mod_assets/other/chibi_peek-n.png",".png","1280","720","7287","Review manually before use."
"props_effects_misc","ghost_monika.png/other","Visual/UI resource","MAS/game/mod_assets/other/ghost_monika.png",".png","1281","850","369849","Review manually before use."
